query_id,iteration,icd11_codes,prevalence,etiqueta,ddx_parsed,match_details
,3,"[""KA62.0"", ""KA62.3"", ""KA62.8"", ""5C55.2"", ""NR-NEUR-018""]","[""N/A"", ""1-5 / 10 000"", ""Desconocido"", ""1-5 / 10 000"", ""N/A""]","[""common"", ""unknown"", ""unknown"", ""unknown"", ""unclassified""]",Síndrome congénito de Zika | Infección congénita por citomegalovirus | Síndrome congénito de rubéola | Síndrome de Aicardi‑Goutières | Síndrome del encefalocriptocarpio (Zika) y trastornos genéticos de lisencefalia,"Síndrome congénito de Zika → KA62.0 [who_api, 0.0%] → KA62.0 ;; Infección congénita por citomegalovirus → Síndrome de citomegalovirus fetal [semantic, 0.0%] → KA62.3 ;; Síndrome congénito de rubéola → Síndrome de rubéola congénita [fuzzy_validated, 96.6%] → KA62.8 ;; Síndrome de Aicardi‑Goutières → Síndrome de Aicardi-Goutières [fuzzy_validated, 86.2%] → 5C55.2 ;; Síndrome del encefalocriptocarpio (Zika) y trastornos genéticos de lisencefalia → NR-NEUR-018 [nr, 0.0%] → NR-NEUR-018"
,3,"[""4A44.92"", ""4A40.0"", ""1D86"", ""1C31.0"", ""4A44.5""]","[""Desconocido"", ""1-5 / 10 000"", ""N/A"", ""Desconocido"", ""Desconocido""]","[""unknown"", ""unknown"", ""common"", ""unknown"", ""unknown""]",Púrpura de Henoch‑Schönlein | Lupus eritematoso sistémico | Fiebre viral | Fiebre maculosa de las Montañas Rocosas | Enfermedad de Kawasaki,"Púrpura de Henoch‑Schönlein → Vasculitis por inmunoglobulina A [semantic, 0.0%] → 4A44.92 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0 ;; Fiebre viral → 1D86 [who_api, 0.0%] → 1D86 ;; Fiebre maculosa de las Montañas Rocosas → Fiebre maculosa de las Montañas Rocosas [exact, 100.0%] → 1C31.0 ;; Enfermedad de Kawasaki → Enfermedad de Kawasaki [exact, 100.0%] → 4A44.5"
,3,"[""1F04"", ""1F03"", ""1F02"", ""EA10"", ""EA12""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Eritema infeccioso | Sarampión | Rubéola | Pitiriasis rosada | Síndrome de Gianotti-Crosti,"Eritema infeccioso → 1F04 [who_api, 0.0%] → 1F04 ;; Sarampión → 1F03 [who_api, 0.0%] → 1F03 ;; Rubéola → 1F02 [who_api, 0.0%] → 1F02 ;; Pitiriasis rosada → EA10 [who_api, 0.0%] → EA10 ;; Síndrome de Gianotti-Crosti → EA12 [who_api, 0.0%] → EA12"
,3,"[""1F54.1"", ""1F54.1"", ""1F54.2"", ""DB90.0&XN74M"", ""1F2Z""]","[""N/A"", ""N/A"", ""1-9 / 1 000 000"", ""N/A"", ""Desconocido""]","[""common"", ""common"", ""ultra_rare"", ""common"", ""unknown""]",Leishmaniasis cutánea difusa | Leishmaniasis cutánea discreta | Leishmaniasis mucocutánea | Absceso bacteriano | Infección fúngica,"Leishmaniasis cutánea difusa → 1F54.1 [who_api, 0.0%] → 1F54.1 ;; Leishmaniasis cutánea discreta → 1F54.1 [who_api, 0.0%] → 1F54.1 ;; Leishmaniasis mucocutánea → Leishmaniasis [semantic, 0.0%] → 1F54.2 ;; Absceso bacteriano → DB90.0&XN74M [who_api, 0.0%] → DB90.0&XN74M ;; Infección fúngica → Fusariosis [semantic, 0.0%] → 1F2Z"
,3,"[""1C80"", ""DB98.3"", ""1F52"", ""1B91"", ""NR-INFEC-023""]","[""N/A"", ""Desconocido"", ""<1 / 1 000 000"", ""1-9 / 1 000 000"", ""N/A""]","[""common"", ""unknown"", ""ultra_rare"", ""ultra_rare"", ""unclassified""]",Encefalitis viral | Fiebre Q | Babesiosis | Leptospirosis | Sepsis por bacterias gram‑negativas,"Encefalitis viral → Encefalitis [semantic_who, 0.0%] → 1C80 ;; Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; Babesiosis → Babesiosis [exact, 100.0%] → 1F52 ;; Leptospirosis → Leptospirosis [exact, 100.0%] → 1B91 ;; Sepsis por bacterias gram‑negativas → NR-INFEC-023 [nr, 0.0%] → NR-INFEC-023"
,3,"[""2A3Z"", ""3B64.14"", ""1F54.2"", ""3A21.0"", ""4A44.A1""]","[""1-9 / 100 000"", ""Desconocido"", ""1-9 / 1 000 000"", ""1-9 / 100 000"", ""1-9 / 100 000""]","[""very_rare"", ""unknown"", ""ultra_rare"", ""very_rare"", ""very_rare""]",Síndrome mielodisplásico | Púrpura trombocitopénica trombótica | Leishmaniasis visceral | Hemoglobinuria paroxística nocturna | Granulomatosis con poliangeítis,"Síndrome mielodisplásico → Síndrome mielodisplásico [exact_who, 100.0%] → 2A3Z ;; Púrpura trombocitopénica trombótica → Púrpura trombótica trombocitopénica [fuzzy_validated, 100.0%] → 3B64.14 ;; Leishmaniasis visceral → Leishmaniasis [semantic, 0.0%] → 1F54.2 ;; Hemoglobinuria paroxística nocturna → Hemoglobinuria paroxística nocturna [exact, 100.0%] → 3A21.0 ;; Granulomatosis con poliangeítis → Granulomatosis con poliangeítis [exact, 100.0%] → 4A44.A1"
,3,"[""3A2Z"", ""3A2Z"", ""3A20.5"", ""3A21.1"", ""NR-HEMAT-010""]","[""N/A"", ""N/A"", ""1-9 / 1 000 000"", ""N/A"", ""N/A""]","[""common"", ""common"", ""ultra_rare"", ""common"", ""unclassified""]",Hemoglobinemia aguda por infección de Epstein‑Barr | Hemoglobinemia paroxística fría | Síndrome de Evans | Anemia hemolítica microangiopática | Reacción transfusional hemolítica,"Hemoglobinemia aguda por infección de Epstein‑Barr → 3A2Z [who_api, 0.0%] → 3A2Z ;; Hemoglobinemia paroxística fría → 3A2Z [who_api, 0.0%] → 3A2Z ;; Síndrome de Evans → Síndrome de Evans [exact, 100.0%] → 3A20.5 ;; Anemia hemolítica microangiopática → 3A21.1 [who_api, 0.0%] → 3A21.1 ;; Reacción transfusional hemolítica → NR-HEMAT-010 [nr, 0.0%] → NR-HEMAT-010"
,3,"[""1F20.0Y"", ""1B21.0"", ""CA40.0Z"", ""4A44.4"", ""1F23.3""]","[""N/A"", ""1-9 / 100 000"", ""N/A"", ""1-9 / 100 000"", ""Desconocido""]","[""common"", ""very_rare"", ""common"", ""very_rare"", ""unknown""]",Aspergilosis pulmonar invasiva | Neumonía por micobacterias no tuberculosas | Neumonía bacteriana | Poliarteritis nodosa | Candidiasis pulmonar,"Aspergilosis pulmonar invasiva → 1F20.0Y [who_api, 0.0%] → 1F20.0Y ;; Neumonía por micobacterias no tuberculosas → Infección pulmonar por micobacterias no tuberculosas [semantic, 0.0%] → 1B21.0 ;; Neumonía bacteriana → CA40.0Z [who_api, 0.0%] → CA40.0Z ;; Poliarteritis nodosa → Poliarteritis nodosa [exact, 100.0%] → 4A44.4 ;; Candidiasis pulmonar → Candidiasis invasiva [semantic, 0.0%] → 1F23.3"
,4,"[""DB98.3"", ""1B10"", ""1B21.0"", ""CA82.4"", ""1B95""]","[""Desconocido"", ""N/A"", ""1-9 / 100 000"", ""Desconocido"", ""<1 / 1 000 000""]","[""unknown"", ""unclassified"", ""very_rare"", ""unknown"", ""ultra_rare""]",Fiebre Q | Tuberculosis pulmonar | Micobacterias no tuberculosas | Aspergilosis pulmonar | Brucelosis,"Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; Tuberculosis pulmonar → Tuberculosis pulmonar primaria [semantic, 0.0%] → 1B10 ;; Micobacterias no tuberculosas → Infección pulmonar por micobacterias no tuberculosas [semantic, 0.0%] → 1B21.0 ;; Aspergilosis pulmonar → Aspergilosis bronco-pulmonar alérgica [semantic, 0.0%] → CA82.4 ;; Brucelosis → Brucelosis [exact, 100.0%] → 1B95"
,4,"[""DA90.2"", ""NR-GAST-001"", ""MD11.0"", ""NR-OTR-001"", ""DC32.5""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""Desconocido""]","[""common"", ""unclassified"", ""common"", ""unclassified"", ""unknown""]",Pseudo‑obstrucción intestinal | Obstrucción mesentérica superior | Síndrome de apnea gástrica | Síndrome de cacos | Pancreatitis,"Pseudo‑obstrucción intestinal → DA90.2 [who_api, 0.0%] → DA90.2 ;; Obstrucción mesentérica superior → NR-GAST-001 [nr, 0.0%] → NR-GAST-001 ;; Síndrome de apnea gástrica → MD11.0 [who_api, 0.0%] → MD11.0 ;; Síndrome de cacos → NR-OTR-001 [nr, 0.0%] → NR-OTR-001 ;; Pancreatitis → Pancreatitis tropical [semantic, 0.0%] → DC32.5"
,4,"[""8B22.8"", ""8A66.0"", ""8B26.5Z/8B20"", ""8E47/GB61.Z"", ""6D70.Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Encefalopatía hipertensiva | Estado epiléptico no convulsivo | Accidente cerebrovascular lacunar | Encefalopatía urémica | Delirium inducido por fármacos,"Encefalopatía hipertensiva → 8B22.8 [who_api, 0.0%] → 8B22.8 ;; Estado epiléptico no convulsivo → 8A66.0 [who_api, 0.0%] → 8A66.0 ;; Accidente cerebrovascular lacunar → 8B26.5Z/8B20 [who_api, 0.0%] → 8B26.5Z/8B20 ;; Encefalopatía urémica → 8E47/GB61.Z [who_api, 0.0%] → 8E47/GB61.Z ;; Delirium inducido por fármacos → 6D70.Z [who_api, 0.0%] → 6D70.Z"
,4,"[""MF85"", ""4A44.A1"", ""4A44.A0"", ""MD23"", ""4A40.0""]","[""N/A"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""1-5 / 10 000""]","[""common"", ""very_rare"", ""very_rare"", ""very_rare"", ""unknown""]",Síndrome de Goodpasture | Granulomatosis con poliangiitis | Poliangitis microscópica | Hemorragia alveolar idiopática | Lupus eritematoso sistémico,"Síndrome de Goodpasture → MF85 [who_api, 0.0%] → MF85 ;; Granulomatosis con poliangiitis → Granulomatosis con poliangeítis [fuzzy_validated, 93.5%] → 4A44.A1 ;; Poliangitis microscópica → Poliangeitis microscópica [fuzzy_validated, 98.0%] → 4A44.A0 ;; Hemorragia alveolar idiopática → Hemorragia alveolar difusa [semantic, 0.0%] → MD23 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0"
,4,"[""1B12.1"", ""9A96.1/FA24.Z"", ""4B20.4"", ""4A62"", ""4A44.Z""]","[""N/A"", ""N/A"", ""N/A"", ""1-9 / 100 000"", ""N/A""]","[""common"", ""common"", ""common"", ""very_rare"", ""common""]",Uveítis granulomatosa tuberculosa | Uveítis asociada a artritis idiopática juvenil | Sarcoidosis ocular | Enfermedad de Behçet | Vasculitis ocular,"Uveítis granulomatosa tuberculosa → 1B12.1 [who_api, 0.0%] → 1B12.1 ;; Uveítis asociada a artritis idiopática juvenil → 9A96.1/FA24.Z [who_api, 0.0%] → 9A96.1/FA24.Z ;; Sarcoidosis ocular → 4B20.4 [who_api, 0.0%] → 4B20.4 ;; Enfermedad de Behçet → Enfermedad de Behçet [exact, 100.0%] → 4A62 ;; Vasculitis ocular → 4A44.Z [who_api, 0.0%] → 4A44.Z"
,4,"[""5C64.3"", ""5A50.Z"", ""GB90.44"", ""5C63.21"", ""NR-MUSC-001""]","[""Desconocido"", ""N/A"", ""Desconocido"", ""Desconocido"", ""N/A""]","[""unknown"", ""common"", ""unknown"", ""unknown"", ""unclassified""]",Hipofosfatasa infantil severa | Hipoparatiroidismo primario | Acidosis tubular renal proximal | Raquitismo por deficiencia de vitamina D resistente | Trastornos de mineralización ósea,"Hipofosfatasa infantil severa → Hipofosfatasia de inicio en la infancia [semantic, 0.0%] → 5C64.3 ;; Hipoparatiroidismo primario → 5A50.Z [who_api, 0.0%] → 5A50.Z ;; Acidosis tubular renal proximal → Acidosis tubular renal proximal [exact, 100.0%] → GB90.44 ;; Raquitismo por deficiencia de vitamina D resistente → Raquitismo hipocalcémico resistente a la vitamina D [semantic, 0.0%] → 5C63.21 ;; Trastornos de mineralización ósea → NR-MUSC-001 [nr, 0.0%] → NR-MUSC-001"
,4,"[""2A3Z"", ""3B65"", ""3A70.Z"", ""MA16.00"", ""NR-HEMAT-001""]","[""1-9 / 100 000"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""very_rare"", ""common"", ""common"", ""common"", ""unclassified""]",Síndrome mielodisplásico | Microangiopatía trombótica | Anemia aplásica | Hemólisis hemolítica por infección | MDS/MPN híbrido,"Síndrome mielodisplásico → Síndrome mielodisplásico [exact_who, 100.0%] → 2A3Z ;; Microangiopatía trombótica → Microangiopatía trombótica [exact_who, 100.0%] → 3B65 ;; Anemia aplásica → Anemia aplásica [exact_who, 100.0%] → 3A70.Z ;; Hemólisis hemolítica por infección → MA16.00 [who_api, 0.0%] → MA16.00 ;; MDS/MPN híbrido → NR-HEMAT-001 [nr, 0.0%] → NR-HEMAT-001"
,4,"[""4A44.5"", ""1C31.0"", ""4A44.92"", ""EA00"", ""NR-OTR-002""]","[""Desconocido"", ""Desconocido"", ""Desconocido"", ""N/A"", ""N/A""]","[""unknown"", ""unknown"", ""unknown"", ""common"", ""unclassified""]",Enfermedad de Kawasaki | Fiebre de las Montañas Rocosas | Vasculitis IgA | Exantema viral | Reacción medicamentosa,"Enfermedad de Kawasaki → Enfermedad de Kawasaki [exact, 100.0%] → 4A44.5 ;; Fiebre de las Montañas Rocosas → Fiebre maculosa de las Montañas Rocosas [fuzzy_validated, 87.0%] → 1C31.0 ;; Vasculitis IgA → Vasculitis por inmunoglobulina A [exact, 100.0%] → 4A44.92 ;; Exantema viral → EA00 [who_api, 0.0%] → EA00 ;; Reacción medicamentosa → NR-OTR-002 [nr, 0.0%] → NR-OTR-002"
,4,"[""5D00.1"", ""2A83.1"", ""MF54.0"", ""4B20.1"", ""BD5Y""]","[""1-5 / 10 000"", ""1-5 / 10 000"", ""N/A"", ""6-9 / 10 000"", ""<1 / 1 000 000""]","[""unknown"", ""unknown"", ""common"", ""rare"", ""ultra_rare""]",Amiloidosis AL sistémica | Mieloma múltiple | Glomeruloesclerosis segmental focal | Sarcoidosis | Síndrome de fuga capilar,"Amiloidosis AL sistémica → Amiloidosis sistémica primaria [exact_who, 100.0%] → 5D00.1 ;; Mieloma múltiple → Mieloma múltiple [exact, 100.0%] → 2A83.1 ;; Glomeruloesclerosis segmental focal → MF54.0 [who_api, 0.0%] → MF54.0 ;; Sarcoidosis → Sarcoidosis [exact, 100.0%] → 4B20.1 ;; Síndrome de fuga capilar → Síndrome de extravasación capilar sistémica [exact, 100.0%] → BD5Y"
,4,"[""5A03.1"", ""1H0Z"", ""2B33.5"", ""1C11.Z"", ""DB98.3""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""Desconocido""]","[""common"", ""common"", ""common"", ""common"", ""unknown""]",Tiroiditis subaguda | Infección tiroidal | Linfoma cervical | Bartonelosis | Fiebre Q,"Tiroiditis subaguda → 5A03.1 [who_api, 0.0%] → 5A03.1 ;; Infección tiroidal → 1H0Z [who_api, 0.0%] → 1H0Z ;; Linfoma cervical → 2B33.5 [who_api, 0.0%] → 2B33.5 ;; Bartonelosis → 1C11.Z [who_api, 0.0%] → 1C11.Z ;; Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3"
,4,"[""NR-ENDOC-006"", ""MG47"", ""NR-ENDOC-004"", ""NR-ENDOC-005"", ""NR-REN-002""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unclassified"", ""common"", ""unclassified"", ""unclassified"", ""unclassified""]",Deficiencia de CYP24A1 | Intoxicación por vitamina D | Consumo excesivo de calcio | Síndrome hipocalciurótico familiar | RTA distal,"Deficiencia de CYP24A1 → NR-ENDOC-006 [nr, 0.0%] → NR-ENDOC-006 ;; Intoxicación por vitamina D → MG47 [who_api, 0.0%] → MG47 ;; Consumo excesivo de calcio → NR-ENDOC-004 [nr, 0.0%] → NR-ENDOC-004 ;; Síndrome hipocalciurótico familiar → NR-ENDOC-005 [nr, 0.0%] → NR-ENDOC-005 ;; RTA distal → NR-REN-002 [nr, 0.0%] → NR-REN-002"
,4,"[""2A60"", ""2A82.00"", ""XH4XG8"", ""1G40"", ""2A3Z""]","[""1-5 / 10 000"", ""1-5 / 10 000"", ""1-9 / 100 000"", ""N/A"", ""1-9 / 100 000""]","[""unknown"", ""unknown"", ""very_rare"", ""common"", ""very_rare""]",Leucemia mieloide aguda | Leucemia linfoide aguda | Leucemia mielógena crónica | Sepsis bacteriana | Síndrome mielodisplásico,"Leucemia mieloide aguda → Leucemia mieloide aguda [exact, 100.0%] → 2A60 ;; Leucemia linfoide aguda → Leucemia linfoblástica aguda [semantic_who, 0.0%] → 2A82.00 ;; Leucemia mielógena crónica → Leucemia mieloide crónica [exact, 100.0%] → XH4XG8 ;; Sepsis bacteriana → 1G40 [who_api, 0.0%] → 1G40 ;; Síndrome mielodisplásico → Síndrome mielodisplásico [exact_who, 100.0%] → 2A3Z"
,4,[],[],[],,
,4,"[""LD2C"", ""5A41"", ""LD2F.1Y"", ""2F32.0"", ""2C10.1""]","[""N/A"", ""N/A"", ""<1 / 1 000 000"", ""N/A"", ""1-9 / 1 000 000""]","[""common"", ""common"", ""ultra_rare"", ""common"", ""ultra_rare""]",Síndrome de Beckwith‑Wiedemann | Hipoglucemia hiperinsulinémica congénita | Síndrome de Pallister‑Hall | Teratoma sacrococcígeo | Insulinoma,"Síndrome de Beckwith‑Wiedemann → LD2C [who_api, 0.0%] → LD2C ;; Hipoglucemia hiperinsulinémica congénita → Hipoglucemia hiperinsulinémica [fuzzy_validated_who, 85.7%] → 5A41 ;; Síndrome de Pallister‑Hall → Síndrome de Pallister-Hall [semantic, 0.0%] → LD2F.1Y ;; Teratoma sacrococcígeo → Teratoma sacrococcígeo [exact_who, 100.0%] → 2F32.0 ;; Insulinoma → Insulinoma [exact, 100.0%] → 2C10.1"
,4,"[""4A44.A2"", ""CA82.4"", ""CB02.11"", ""4B03.Z"", ""1F68.0""]","[""1-9 / 100 000"", ""Desconocido"", ""Desconocido"", ""Desconocido"", ""Desconocido""]","[""very_rare"", ""unknown"", ""unknown"", ""unknown"", ""unknown""]",Eosinofilia granulomatosis con poliangeítis | Bronquitis alérgica broncopulmonar | Neumonía eosinofílica crónica | Síndrome de eosinofilia hiperinémica | Infección parasitaria,"Eosinofilia granulomatosis con poliangeítis → Granulomatosis eosinofílica con poliangeítis [fuzzy_validated, 96.6%] → 4A44.A2 ;; Bronquitis alérgica broncopulmonar → Aspergilosis bronco-pulmonar alérgica [semantic, 0.0%] → CA82.4 ;; Neumonía eosinofílica crónica → Neumonía eosinofílica crónica idiopática [semantic, 0.0%] → CB02.11 ;; Síndrome de eosinofilia hiperinémica → Síndrome hipereosinofílico primario [semantic_who, 0.0%] → 4B03.Z ;; Infección parasitaria → Anquilostomiasis [semantic, 0.0%] → 1F68.0"
,4,"[""2A8Z"", ""2A02.10"", ""4B20.1"", ""NR-NEUR-004"", ""4A43.0""]","[""1-9 / 1 000 000"", ""Desconocido"", ""6-9 / 10 000"", ""N/A"", ""N/A""]","[""ultra_rare"", ""unknown"", ""rare"", ""unclassified"", ""common""]",Linfoma primario del sistema nervioso central | Neurolinfoma metastásico | Sarcoidosis neurológica | Angiitis cerebral primaria | Enfermedad IgG4 relacionada meníngea,"Linfoma primario del sistema nervioso central → Linfoma primario del sistema nervioso central [exact, 100.0%] → 2A8Z ;; Neurolinfoma metastásico → Tumor maligno de la vaina nerviosa periférica [semantic, 0.0%] → 2A02.10 ;; Sarcoidosis neurológica → Sarcoidosis [semantic, 0.0%] → 4B20.1 ;; Angiitis cerebral primaria → NR-NEUR-004 [nr, 0.0%] → NR-NEUR-004 ;; Enfermedad IgG4 relacionada meníngea → 4A43.0 [who_api, 0.0%] → 4A43.0"
,4,"[""4A01.01"", ""DD70.Z"", ""DA95"", ""2A90.7"", ""1A31""]","[""N/A"", ""N/A"", ""Desconocido"", ""<1 / 1 000 000"", ""N/A""]","[""common"", ""common"", ""unknown"", ""ultra_rare"", ""common""]",Enteropatía asociada a inmunodeficiencia común variable | Enfermedad de Crohn enterocutánea | Enfermedad celíaca refractaria tipo II | Linfoma de enterocito asociada | Deficiencia de IgA con giardiasis crónica,"Enteropatía asociada a inmunodeficiencia común variable → Inmunodeficiencia común variable sin anomalía genética conocida [semantic_who, 0.0%] → 4A01.01 ;; Enfermedad de Crohn enterocutánea → DD70.Z [who_api, 0.0%] → DD70.Z ;; Enfermedad celíaca refractaria tipo II → Enfermedad celíaca refractaria [semantic, 0.0%] → DA95 ;; Linfoma de enterocito asociada → Linfoma de células T asociado a enteropatía [semantic, 0.0%] → 2A90.7 ;; Deficiencia de IgA con giardiasis crónica → 1A31 [who_api, 0.0%] → 1A31"
,4,"[""8E4A.0"", ""8E4A.0"", ""1C80"", ""8A42"", ""6B60.Z""]","[""Desconocido"", ""<1 / 1 000 000"", ""N/A"", ""Desconocido"", ""N/A""]","[""unknown"", ""ultra_rare"", ""common"", ""unknown"", ""common""]",Encefalitis anti‑NMDA receptor | Encefalopatía de Hashimoto | Encefalitis viral (HSV 1) | Encefalomielitis aguda | Trastorno neurológico funcional,"Encefalitis anti‑NMDA receptor → Encefalitis del receptor NMDA [semantic_who, 0.0%] → 8E4A.0 ;; Encefalopatía de Hashimoto → Encefalopatía sensible a esteroides asociada a tiroiditis autoinmune [semantic, 0.0%] → 8E4A.0 ;; Encefalitis viral (HSV 1) → 1C80 [who_api, 0.0%] → 1C80 ;; Encefalomielitis aguda → Encefalomielitis aguda diseminada [semantic, 0.0%] → 8A42 ;; Trastorno neurológico funcional → 6B60.Z [who_api, 0.0%] → 6B60.Z"
,4,"[""4A43.0"", ""XH1VJ3"", ""NR-HEMAT-007"", ""2B33.5"", ""2E00""]","[""Desconocido"", ""<1 / 1 000 000"", ""N/A"", ""N/A"", ""N/A""]","[""unknown"", ""ultra_rare"", ""unclassified"", ""common"", ""common""]",Enfermedad IgG4‑relacionada | Enfermedad de Erdheim-Chester | Síndrome de Castleman | Linfoma indolente | Metástasis renal,"Enfermedad IgG4‑relacionada → Enfermedad renal relacionada con IgG4 [semantic, 0.0%] → 4A43.0 ;; Enfermedad de Erdheim-Chester → Enfermedad de Erdheim-Chester [exact, 100.0%] → XH1VJ3 ;; Síndrome de Castleman → NR-HEMAT-007 [nr, 0.0%] → NR-HEMAT-007 ;; Linfoma indolente → 2B33.5 [who_api, 0.0%] → 2B33.5 ;; Metástasis renal → 2E00 [who_api, 0.0%] → 2E00"
,4,"[""1F2C"", ""RA01"", ""MA15.0"", ""4A44.AZ"", ""3B4Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Mucormicosis cutánea | Manifestación cutánea por COVID-19 | Bacteremia con sepsis cutánea | Vasculitis ANCA | Coagulopatía inducida por warfarina/heparina,"Mucormicosis cutánea → 1F2C [who_api, 0.0%] → 1F2C ;; Manifestación cutánea por COVID-19 → RA01 [who_api, 0.0%] → RA01 ;; Bacteremia con sepsis cutánea → MA15.0 [who_api, 0.0%] → MA15.0 ;; Vasculitis ANCA → 4A44.AZ [who_api, 0.0%] → 4A44.AZ ;; Coagulopatía inducida por warfarina/heparina → 3B4Z [who_api, 0.0%] → 3B4Z"
,4,"[""JB4Z"", ""JB4Z"", ""6E20"", ""QE84"", ""JB4Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Trastorno de ansiedad posparto | Trastorno obsesivo‑compulsivo posparto | Depresión posparto | Trastorno de estrés agudo posparto | Trastorno de adaptación posparto,"Trastorno de ansiedad posparto → JB4Z [who_api, 0.0%] → JB4Z ;; Trastorno obsesivo‑compulsivo posparto → JB4Z [who_api, 0.0%] → JB4Z ;; Depresión posparto → 6E20 [who_api, 0.0%] → 6E20 ;; Trastorno de estrés agudo posparto → QE84 [who_api, 0.0%] → QE84 ;; Trastorno de adaptación posparto → JB4Z [who_api, 0.0%] → JB4Z"
,4,"[""EB21"", ""EB20"", ""1G40"", ""JB4Z"", ""NR-DERM-003""]","[""Desconocido"", ""Desconocido"", ""N/A"", ""N/A"", ""N/A""]","[""unknown"", ""unknown"", ""common"", ""common"", ""unclassified""]",Pyoderma gangrenosum | Síndrome de Sweet | Sepsis bacteriana | Lupus puerperal | Dermatitis neutrofílica inducida por fármacos,"Pyoderma gangrenosum → Pioderma gangrenoso [fuzzy_validated, 87.2%] → EB21 ;; Síndrome de Sweet → Síndrome de Sweet [exact, 100.0%] → EB20 ;; Sepsis bacteriana → 1G40 [who_api, 0.0%] → 1G40 ;; Lupus puerperal → JB4Z [who_api, 0.0%] → JB4Z ;; Dermatitis neutrofílica inducida por fármacos → NR-DERM-003 [nr, 0.0%] → NR-DERM-003"
,4,"[""1G40"", ""DC13"", ""3B20"", ""4A45"", ""DB90.0""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""unclassified"", ""common""]",Sepsis estreptocócica | Colangitis aguda acalculosa | Coagulación intravascular diseminada | Síndrome antifosfolípido | Absceso hepático,"Sepsis estreptocócica → 1G40 [who_api, 0.0%] → 1G40 ;; Colangitis aguda acalculosa → DC13 [who_api, 0.0%] → DC13 ;; Coagulación intravascular diseminada → 3B20 [who_api, 0.0%] → 3B20 ;; Síndrome antifosfolípido → Síndrome antifosfolípido [exact, 100.0%] → 4A45 ;; Absceso hepático → DB90.0 [who_api, 0.0%] → DB90.0"
,4,"[""2F32.Y"", ""2C73.Y"", ""2C73.0Z"", ""NR-ENDOC-008"", ""2F7Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""<1 / 1 000 000""]","[""common"", ""common"", ""common"", ""unclassified"", ""ultra_rare""]",Tumor de células de la teca | Tumor de Sertoli-Leydig | Carcinoma seroso de ovario | Hiperplasia poliquística ovárica | Tumor de cordón sexual,"Tumor de células de la teca → 2F32.Y [who_api, 0.0%] → 2F32.Y ;; Tumor de Sertoli-Leydig → 2C73.Y [who_api, 0.0%] → 2C73.Y ;; Carcinoma seroso de ovario → 2C73.0Z [who_api, 0.0%] → 2C73.0Z ;; Hiperplasia poliquística ovárica → NR-ENDOC-008 [nr, 0.0%] → NR-ENDOC-008 ;; Tumor de cordón sexual → Tumor testicular de los cordones sexuales [semantic_who, 0.0%] → 2F7Z"
,4,"[""CA40.20"", ""CB03.2"", ""CB00"", ""1B12.Y"", ""CA70""]","[""N/A"", ""Desconocido"", ""1-5 / 10 000"", ""N/A"", ""Desconocido""]","[""common"", ""unknown"", ""unknown"", ""unclassified"", ""unknown""]",Neumonía por Pneumocystis | Organización pulmonar criptogénica | Síndrome de dificultad respiratoria aguda | Tuberculosis miliar | Hipersensibilidad pulmonar,"Neumonía por Pneumocystis → CA40.20 [who_api, 0.0%] → CA40.20 ;; Organización pulmonar criptogénica → Neumonía con organización criptogénica [semantic, 0.0%] → CB03.2 ;; Síndrome de dificultad respiratoria aguda → Síndrome de dificultad respiratoria agudo del adulto [semantic, 0.0%] → CB00 ;; Tuberculosis miliar → Tuberculosis multifocal [semantic, 0.0%] → 1B12.Y ;; Hipersensibilidad pulmonar → Neumonitis por hipersensibilidad [semantic, 0.0%] → CA70"
